date,crime_count,day,month,year,day_of_week,is_weekend
2022-03-30,579,30,3,2022,2,0
2022-03-31,581,31,3,2022,3,0
2022-04-01,801,1,4,2022,4,0
2022-04-02,581,2,4,2022,5,1
2022-04-03,585,3,4,2022,6,1
2022-04-04,601,4,4,2022,0,0
2022-04-05,583,5,4,2022,1,0
2022-04-06,615,6,4,2022,2,0
2022-04-07,596,7,4,2022,3,0
2022-04-08,573,8,4,2022,4,0
2022-04-09,575,9,4,2022,5,1
2022-04-10,624,10,4,2022,6,1
2022-04-11,580,11,4,2022,0,0
2022-04-12,599,12,4,2022,1,0
2022-04-13,557,13,4,2022,2,0
2022-04-14,569,14,4,2022,3,0
2022-04-15,642,15,4,2022,4,0
2022-04-16,595,16,4,2022,5,1
2022-04-17,528,17,4,2022,6,1
2022-04-18,584,18,4,2022,0,0
2022-04-19,548,19,4,2022,1,0
2022-04-20,614,20,4,2022,2,0
2022-04-21,613,21,4,2022,3,0
2022-04-22,610,22,4,2022,4,0
2022-04-23,707,23,4,2022,5,1
2022-04-24,620,24,4,2022,6,1
2022-04-25,570,25,4,2022,0,0
2022-04-26,618,26,4,2022,1,0
2022-04-27,596,27,4,2022,2,0
2022-04-28,559,28,4,2022,3,0
2022-04-29,616,29,4,2022,4,0
2022-04-30,615,30,4,2022,5,1
2022-05-01,727,1,5,2022,6,1
2022-05-02,580,2,5,2022,0,0
2022-05-03,555,3,5,2022,1,0
2022-05-04,618,4,5,2022,2,0
2022-05-05,639,5,5,2022,3,0
2022-05-06,611,6,5,2022,4,0
2022-05-07,571,7,5,2022,5,1
2022-05-08,599,8,5,2022,6,1
2022-05-09,655,9,5,2022,0,0
2022-05-10,642,10,5,2022,1,0
2022-05-11,694,11,5,2022,2,0
2022-05-12,623,12,5,2022,3,0
2022-05-13,713,13,5,2022,4,0
2022-05-14,646,14,5,2022,5,1
2022-05-15,694,15,5,2022,6,1
2022-05-16,674,16,5,2022,0,0
2022-05-17,654,17,5,2022,1,0
2022-05-18,659,18,5,2022,2,0
2022-05-19,687,19,5,2022,3,0
2022-05-20,711,20,5,2022,4,0
2022-05-21,590,21,5,2022,5,1
2022-05-22,606,22,5,2022,6,1
2022-05-23,674,23,5,2022,0,0
2022-05-24,658,24,5,2022,1,0
2022-05-25,672,25,5,2022,2,0
2022-05-26,659,26,5,2022,3,0
2022-05-27,664,27,5,2022,4,0
2022-05-28,627,28,5,2022,5,1
2022-05-29,700,29,5,2022,6,1
2022-05-30,725,30,5,2022,0,0
2022-05-31,695,31,5,2022,1,0
2022-06-01,799,1,6,2022,2,0
2022-06-02,670,2,6,2022,3,0
2022-06-03,712,3,6,2022,4,0
2022-06-04,610,4,6,2022,5,1
2022-06-05,630,5,6,2022,6,1
2022-06-06,656,6,6,2022,0,0
2022-06-07,665,7,6,2022,1,0
2022-06-08,640,8,6,2022,2,0
2022-06-09,639,9,6,2022,3,0
2022-06-10,668,10,6,2022,4,0
2022-06-11,708,11,6,2022,5,1
2022-06-12,694,12,6,2022,6,1
2022-06-13,646,13,6,2022,0,0
2022-06-14,665,14,6,2022,1,0
2022-06-15,709,15,6,2022,2,0
2022-06-16,722,16,6,2022,3,0
2022-06-17,732,17,6,2022,4,0
2022-06-18,728,18,6,2022,5,1
2022-06-19,731,19,6,2022,6,1
2022-06-20,761,20,6,2022,0,0
2022-06-21,657,21,6,2022,1,0
2022-06-22,705,22,6,2022,2,0
2022-06-23,644,23,6,2022,3,0
2022-06-24,762,24,6,2022,4,0
2022-06-25,678,25,6,2022,5,1
2022-06-26,735,26,6,2022,6,1
2022-06-27,713,27,6,2022,0,0
2022-06-28,731,28,6,2022,1,0
2022-06-29,706,29,6,2022,2,0
2022-06-30,742,30,6,2022,3,0
2022-07-01,963,1,7,2022,4,0
2022-07-02,751,2,7,2022,5,1
2022-07-03,718,3,7,2022,6,1
2022-07-04,711,4,7,2022,0,0
2022-07-05,635,5,7,2022,1,0
2022-07-06,665,6,7,2022,2,0
2022-07-07,695,7,7,2022,3,0
2022-07-08,692,8,7,2022,4,0
2022-07-09,648,9,7,2022,5,1
2022-07-10,686,10,7,2022,6,1
2022-07-11,710,11,7,2022,0,0
2022-07-12,673,12,7,2022,1,0
2022-07-13,649,13,7,2022,2,0
2022-07-14,693,14,7,2022,3,0
2022-07-15,634,15,7,2022,4,0
2022-07-16,687,16,7,2022,5,1
2022-07-17,756,17,7,2022,6,1
2022-07-18,784,18,7,2022,0,0
2022-07-19,708,19,7,2022,1,0
2022-07-20,697,20,7,2022,2,0
2022-07-21,652,21,7,2022,3,0
2022-07-22,761,22,7,2022,4,0
2022-07-23,700,23,7,2022,5,1
2022-07-24,719,24,7,2022,6,1
2022-07-25,733,25,7,2022,0,0
2022-07-26,717,26,7,2022,1,0
2022-07-27,692,27,7,2022,2,0
2022-07-28,747,28,7,2022,3,0
2022-07-29,843,29,7,2022,4,0
2022-07-30,872,30,7,2022,5,1
2022-07-31,761,31,7,2022,6,1
2022-08-01,809,1,8,2022,0,0
2022-08-02,725,2,8,2022,1,0
2022-08-03,744,3,8,2022,2,0
2022-08-04,739,4,8,2022,3,0
2022-08-05,791,5,8,2022,4,0
2022-08-06,751,6,8,2022,5,1
2022-08-07,706,7,8,2022,6,1
2022-08-08,664,8,8,2022,0,0
2022-08-09,687,9,8,2022,1,0
2022-08-10,736,10,8,2022,2,0
2022-08-11,735,11,8,2022,3,0
2022-08-12,777,12,8,2022,4,0
2022-08-13,707,13,8,2022,5,1
2022-08-14,712,14,8,2022,6,1
2022-08-15,723,15,8,2022,0,0
2022-08-16,662,16,8,2022,1,0
2022-08-17,703,17,8,2022,2,0
2022-08-18,664,18,8,2022,3,0
2022-08-19,727,19,8,2022,4,0
2022-08-20,688,20,8,2022,5,1
2022-08-21,683,21,8,2022,6,1
2022-08-22,725,22,8,2022,0,0
2022-08-23,699,23,8,2022,1,0
2022-08-24,710,24,8,2022,2,0
2022-08-25,700,25,8,2022,3,0
2022-08-26,768,26,8,2022,4,0
2022-08-27,773,27,8,2022,5,1
2022-08-28,690,28,8,2022,6,1
2022-08-29,727,29,8,2022,0,0
2022-08-30,724,30,8,2022,1,0
2022-08-31,740,31,8,2022,2,0
2022-09-01,830,1,9,2022,3,0
2022-09-02,832,2,9,2022,4,0
2022-09-03,811,3,9,2022,5,1
2022-09-04,715,4,9,2022,6,1
2022-09-05,736,5,9,2022,0,0
2022-09-06,765,6,9,2022,1,0
2022-09-07,751,7,9,2022,2,0
2022-09-08,764,8,9,2022,3,0
2022-09-09,782,9,9,2022,4,0
2022-09-10,796,10,9,2022,5,1
2022-09-11,665,11,9,2022,6,1
2022-09-12,731,12,9,2022,0,0
2022-09-13,681,13,9,2022,1,0
2022-09-14,705,14,9,2022,2,0
2022-09-15,719,15,9,2022,3,0
2022-09-16,748,16,9,2022,4,0
2022-09-17,742,17,9,2022,5,1
2022-09-18,745,18,9,2022,6,1
2022-09-19,785,19,9,2022,0,0
2022-09-20,750,20,9,2022,1,0
2022-09-21,811,21,9,2022,2,0
2022-09-22,738,22,9,2022,3,0
2022-09-23,734,23,9,2022,4,0
2022-09-24,750,24,9,2022,5,1
2022-09-25,666,25,9,2022,6,1
2022-09-26,718,26,9,2022,0,0
2022-09-27,683,27,9,2022,1,0
2022-09-28,743,28,9,2022,2,0
2022-09-29,744,29,9,2022,3,0
2022-09-30,782,30,9,2022,4,0
2022-10-01,889,1,10,2022,5,1
2022-10-02,714,2,10,2022,6,1
2022-10-03,722,3,10,2022,0,0
2022-10-04,705,4,10,2022,1,0
2022-10-05,734,5,10,2022,2,0
2022-10-06,760,6,10,2022,3,0
2022-10-07,714,7,10,2022,4,0
2022-10-08,740,8,10,2022,5,1
2022-10-09,667,9,10,2022,6,1
2022-10-10,718,10,10,2022,0,0
2022-10-11,689,11,10,2022,1,0
2022-10-12,750,12,10,2022,2,0
2022-10-13,684,13,10,2022,3,0
2022-10-14,717,14,10,2022,4,0
2022-10-15,790,15,10,2022,5,1
2022-10-16,755,16,10,2022,6,1
2022-10-17,734,17,10,2022,0,0
2022-10-18,689,18,10,2022,1,0
2022-10-19,731,19,10,2022,2,0
2022-10-20,720,20,10,2022,3,0
2022-10-21,771,21,10,2022,4,0
2022-10-22,867,22,10,2022,5,1
2022-10-23,874,23,10,2022,6,1
2022-10-24,864,24,10,2022,0,0
2022-10-25,711,25,10,2022,1,0
2022-10-26,748,26,10,2022,2,0
2022-10-27,751,27,10,2022,3,0
2022-10-28,784,28,10,2022,4,0
2022-10-29,772,29,10,2022,5,1
2022-10-30,732,30,10,2022,6,1
2022-10-31,785,31,10,2022,0,0
2022-11-01,919,1,11,2022,1,0
2022-11-02,774,2,11,2022,2,0
2022-11-03,778,3,11,2022,3,0
2022-11-04,788,4,11,2022,4,0
2022-11-05,697,5,11,2022,5,1
2022-11-06,742,6,11,2022,6,1
2022-11-07,689,7,11,2022,0,0
2022-11-08,637,8,11,2022,1,0
2022-11-09,674,9,11,2022,2,0
2022-11-10,723,10,11,2022,3,0
2022-11-11,784,11,11,2022,4,0
2022-11-12,725,12,11,2022,5,1
2022-11-13,680,13,11,2022,6,1
2022-11-14,626,14,11,2022,0,0
2022-11-15,604,15,11,2022,1,0
2022-11-16,652,16,11,2022,2,0
2022-11-17,643,17,11,2022,3,0
2022-11-18,704,18,11,2022,4,0
2022-11-19,643,19,11,2022,5,1
2022-11-20,604,20,11,2022,6,1
2022-11-21,681,21,11,2022,0,0
2022-11-22,677,22,11,2022,1,0
2022-11-23,735,23,11,2022,2,0
2022-11-24,571,24,11,2022,3,0
2022-11-25,662,25,11,2022,4,0
2022-11-26,704,26,11,2022,5,1
2022-11-27,668,27,11,2022,6,1
2022-11-28,715,28,11,2022,0,0
2022-11-29,708,29,11,2022,1,0
2022-11-30,669,30,11,2022,2,0
2022-12-01,778,1,12,2022,3,0
2022-12-02,775,2,12,2022,4,0
2022-12-03,657,3,12,2022,5,1
2022-12-04,692,4,12,2022,6,1
2022-12-05,684,5,12,2022,0,0
2022-12-06,758,6,12,2022,1,0
2022-12-07,748,7,12,2022,2,0
2022-12-08,720,8,12,2022,3,0
2022-12-09,652,9,12,2022,4,0
2022-12-10,749,10,12,2022,5,1
2022-12-11,722,11,12,2022,6,1
2022-12-12,737,12,12,2022,0,0
2022-12-13,675,13,12,2022,1,0
2022-12-14,645,14,12,2022,2,0
2022-12-15,594,15,12,2022,3,0
2022-12-16,660,16,12,2022,4,0
2022-12-17,647,17,12,2022,5,1
2022-12-18,619,18,12,2022,6,1
2022-12-19,612,19,12,2022,0,0
2022-12-20,674,20,12,2022,1,0
2022-12-21,676,21,12,2022,2,0
2022-12-22,556,22,12,2022,3,0
2022-12-23,414,23,12,2022,4,0
2022-12-24,392,24,12,2022,5,1
2022-12-25,418,25,12,2022,6,1
2022-12-26,470,26,12,2022,0,0
2022-12-27,591,27,12,2022,1,0
2022-12-28,627,28,12,2022,2,0
2022-12-29,651,29,12,2022,3,0
2022-12-30,679,30,12,2022,4,0
2022-12-31,725,31,12,2022,5,1
2023-01-01,1115,1,1,2023,6,1
2023-01-02,658,2,1,2023,0,0
2023-01-03,742,3,1,2023,1,0
2023-01-04,689,4,1,2023,2,0
2023-01-05,659,5,1,2023,3,0
2023-01-06,735,6,1,2023,4,0
2023-01-07,718,7,1,2023,5,1
2023-01-08,615,8,1,2023,6,1
2023-01-09,664,9,1,2023,0,0
2023-01-10,665,10,1,2023,1,0
2023-01-11,760,11,1,2023,2,0
2023-01-12,676,12,1,2023,3,0
2023-01-13,703,13,1,2023,4,0
2023-01-14,762,14,1,2023,5,1
2023-01-15,764,15,1,2023,6,1
2023-01-16,683,16,1,2023,0,0
2023-01-17,744,17,1,2023,1,0
2023-01-18,690,18,1,2023,2,0
2023-01-19,689,19,1,2023,3,0
2023-01-20,685,20,1,2023,4,0
2023-01-21,722,21,1,2023,5,1
2023-01-22,651,22,1,2023,6,1
2023-01-23,685,23,1,2023,0,0
2023-01-24,637,24,1,2023,1,0
2023-01-25,622,25,1,2023,2,0
2023-01-26,602,26,1,2023,3,0
2023-01-27,653,27,1,2023,4,0
2023-01-28,655,28,1,2023,5,1
2023-01-29,546,29,1,2023,6,1
2023-01-30,582,30,1,2023,0,0
2023-01-31,543,31,1,2023,1,0
2023-02-01,724,1,2,2023,2,0
2023-02-02,648,2,2,2023,3,0
2023-02-03,643,3,2,2023,4,0
2023-02-04,698,4,2,2023,5,1
2023-02-05,639,5,2,2023,6,1
2023-02-06,695,6,2,2023,0,0
2023-02-07,693,7,2,2023,1,0
2023-02-08,643,8,2,2023,2,0
2023-02-09,616,9,2,2023,3,0
2023-02-10,716,10,2,2023,4,0
2023-02-11,722,11,2,2023,5,1
2023-02-12,673,12,2,2023,6,1
2023-02-13,660,13,2,2023,0,0
2023-02-14,688,14,2,2023,1,0
2023-02-15,627,15,2,2023,2,0
2023-02-16,607,16,2,2023,3,0
2023-02-17,680,17,2,2023,4,0
2023-02-18,670,18,2,2023,5,1
2023-02-19,731,19,2,2023,6,1
2023-02-20,636,20,2,2023,0,0
2023-02-21,603,21,2,2023,1,0
2023-02-22,555,22,2,2023,2,0
2023-02-23,651,23,2,2023,3,0
2023-02-24,628,24,2,2023,4,0
2023-02-25,646,25,2,2023,5,1
2023-02-26,672,26,2,2023,6,1
2023-02-27,637,27,2,2023,0,0
2023-02-28,677,28,2,2023,1,0
2023-03-01,772,1,3,2023,2,0
2023-03-02,595,2,3,2023,3,0
2023-03-03,691,3,3,2023,4,0
2023-03-04,609,4,3,2023,5,1
2023-03-05,658,5,3,2023,6,1
2023-03-06,657,6,3,2023,0,0
2023-03-07,690,7,3,2023,1,0
2023-03-08,645,8,3,2023,2,0
2023-03-09,613,9,3,2023,3,0
2023-03-10,691,10,3,2023,4,0
2023-03-11,670,11,3,2023,5,1
2023-03-12,558,12,3,2023,6,1
2023-03-13,656,13,3,2023,0,0
2023-03-14,638,14,3,2023,1,0
2023-03-15,716,15,3,2023,2,0
2023-03-16,685,16,3,2023,3,0
2023-03-17,664,17,3,2023,4,0
2023-03-18,622,18,3,2023,5,1
2023-03-19,654,19,3,2023,6,1
2023-03-20,709,20,3,2023,0,0
2023-03-21,687,21,3,2023,1,0
2023-03-22,679,22,3,2023,2,0
2023-03-23,681,23,3,2023,3,0
2023-03-24,714,24,3,2023,4,0
2023-03-25,680,25,3,2023,5,1
2023-03-26,678,26,3,2023,6,1
2023-03-27,660,27,3,2023,0,0
2023-03-28,721,28,3,2023,1,0
2023-03-29,684,29,3,2023,2,0
2023-03-30,668,30,3,2023,3,0
2023-03-31,753,31,3,2023,4,0
2023-04-01,855,1,4,2023,5,1
2023-04-02,684,2,4,2023,6,1
2023-04-03,670,3,4,2023,0,0
2023-04-04,674,4,4,2023,1,0
2023-04-05,683,5,4,2023,2,0
2023-04-06,680,6,4,2023,3,0
2023-04-07,695,7,4,2023,4,0
2023-04-08,699,8,4,2023,5,1
2023-04-09,683,9,4,2023,6,1
2023-04-10,705,10,4,2023,0,0
2023-04-11,690,11,4,2023,1,0
2023-04-12,726,12,4,2023,2,0
2023-04-13,722,13,4,2023,3,0
2023-04-14,797,14,4,2023,4,0
2023-04-15,780,15,4,2023,5,1
2023-04-16,683,16,4,2023,6,1
2023-04-17,630,17,4,2023,0,0
2023-04-18,688,18,4,2023,1,0
2023-04-19,701,19,4,2023,2,0
2023-04-20,708,20,4,2023,3,0
2023-04-21,678,21,4,2023,4,0
2023-04-22,699,22,4,2023,5,1
2023-04-23,659,23,4,2023,6,1
2023-04-24,635,24,4,2023,0,0
2023-04-25,669,25,4,2023,1,0
2023-04-26,638,26,4,2023,2,0
2023-04-27,688,27,4,2023,3,0
2023-04-28,716,28,4,2023,4,0
2023-04-29,598,29,4,2023,5,1
2023-04-30,667,30,4,2023,6,1
2023-05-01,744,1,5,2023,0,0
2023-05-02,664,2,5,2023,1,0
2023-05-03,670,3,5,2023,2,0
2023-05-04,673,4,5,2023,3,0
2023-05-05,673,5,5,2023,4,0
2023-05-06,682,6,5,2023,5,1
2023-05-07,680,7,5,2023,6,1
2023-05-08,692,8,5,2023,0,0
2023-05-09,753,9,5,2023,1,0
2023-05-10,739,10,5,2023,2,0
2023-05-11,728,11,5,2023,3,0
2023-05-12,698,12,5,2023,4,0
2023-05-13,671,13,5,2023,5,1
2023-05-14,669,14,5,2023,6,1
2023-05-15,713,15,5,2023,0,0
2023-05-16,725,16,5,2023,1,0
2023-05-17,691,17,5,2023,2,0
2023-05-18,745,18,5,2023,3,0
2023-05-19,721,19,5,2023,4,0
2023-05-20,728,20,5,2023,5,1
2023-05-21,755,21,5,2023,6,1
2023-05-22,801,22,5,2023,0,0
2023-05-23,750,23,5,2023,1,0
2023-05-24,714,24,5,2023,2,0
2023-05-25,735,25,5,2023,3,0
2023-05-26,735,26,5,2023,4,0
2023-05-27,751,27,5,2023,5,1
2023-05-28,808,28,5,2023,6,1
2023-05-29,747,29,5,2023,0,0
2023-05-30,713,30,5,2023,1,0
2023-05-31,708,31,5,2023,2,0
2023-06-01,888,1,6,2023,3,0
2023-06-02,805,2,6,2023,4,0
2023-06-03,782,3,6,2023,5,1
2023-06-04,734,4,6,2023,6,1
2023-06-05,793,5,6,2023,0,0
2023-06-06,741,6,6,2023,1,0
2023-06-07,733,7,6,2023,2,0
2023-06-08,666,8,6,2023,3,0
2023-06-09,704,9,6,2023,4,0
2023-06-10,778,10,6,2023,5,1
2023-06-11,663,11,6,2023,6,1
2023-06-12,735,12,6,2023,0,0
2023-06-13,695,13,6,2023,1,0
2023-06-14,716,14,6,2023,2,0
2023-06-15,725,15,6,2023,3,0
2023-06-16,727,16,6,2023,4,0
2023-06-17,735,17,6,2023,5,1
2023-06-18,802,18,6,2023,6,1
2023-06-19,732,19,6,2023,0,0
2023-06-20,801,20,6,2023,1,0
2023-06-21,713,21,6,2023,2,0
2023-06-22,785,22,6,2023,3,0
2023-06-23,816,23,6,2023,4,0
2023-06-24,775,24,6,2023,5,1
2023-06-25,870,25,6,2023,6,1
2023-06-26,824,26,6,2023,0,0
2023-06-27,783,27,6,2023,1,0
2023-06-28,674,28,6,2023,2,0
2023-06-29,741,29,6,2023,3,0
2023-06-30,816,30,6,2023,4,0
2023-07-01,929,1,7,2023,5,1
2023-07-02,656,2,7,2023,6,1
2023-07-03,826,3,7,2023,0,0
2023-07-04,830,4,7,2023,1,0
2023-07-05,808,5,7,2023,2,0
2023-07-06,719,6,7,2023,3,0
2023-07-07,766,7,7,2023,4,0
2023-07-08,762,8,7,2023,5,1
2023-07-09,816,9,7,2023,6,1
2023-07-10,787,10,7,2023,0,0
2023-07-11,737,11,7,2023,1,0
2023-07-12,756,12,7,2023,2,0
2023-07-13,786,13,7,2023,3,0
2023-07-14,781,14,7,2023,4,0
2023-07-15,790,15,7,2023,5,1
2023-07-16,786,16,7,2023,6,1
2023-07-17,796,17,7,2023,0,0
2023-07-18,794,18,7,2023,1,0
2023-07-19,759,19,7,2023,2,0
2023-07-20,752,20,7,2023,3,0
2023-07-21,797,21,7,2023,4,0
2023-07-22,716,22,7,2023,5,1
2023-07-23,767,23,7,2023,6,1
2023-07-24,757,24,7,2023,0,0
2023-07-25,793,25,7,2023,1,0
2023-07-26,767,26,7,2023,2,0
2023-07-27,743,27,7,2023,3,0
2023-07-28,755,28,7,2023,4,0
2023-07-29,726,29,7,2023,5,1
2023-07-30,815,30,7,2023,6,1
2023-07-31,782,31,7,2023,0,0
2023-08-01,958,1,8,2023,1,0
2023-08-02,818,2,8,2023,2,0
2023-08-03,835,3,8,2023,3,0
2023-08-04,894,4,8,2023,4,0
2023-08-05,829,5,8,2023,5,1
2023-08-06,792,6,8,2023,6,1
2023-08-07,815,7,8,2023,0,0
2023-08-08,769,8,8,2023,1,0
2023-08-09,743,9,8,2023,2,0
2023-08-10,760,10,8,2023,3,0
2023-08-11,754,11,8,2023,4,0
2023-08-12,824,12,8,2023,5,1
2023-08-13,824,13,8,2023,6,1
2023-08-14,666,14,8,2023,0,0
2023-08-15,703,15,8,2023,1,0
2023-08-16,770,16,8,2023,2,0
2023-08-17,783,17,8,2023,3,0
2023-08-18,719,18,8,2023,4,0
2023-08-19,809,19,8,2023,5,1
2023-08-20,791,20,8,2023,6,1
2023-08-21,721,21,8,2023,0,0
2023-08-22,745,22,8,2023,1,0
2023-08-23,705,23,8,2023,2,0
2023-08-24,774,24,8,2023,3,0
2023-08-25,837,25,8,2023,4,0
2023-08-26,828,26,8,2023,5,1
2023-08-27,764,27,8,2023,6,1
2023-08-28,732,28,8,2023,0,0
2023-08-29,756,29,8,2023,1,0
2023-08-30,770,30,8,2023,2,0
2023-08-31,735,31,8,2023,3,0
2023-09-01,926,1,9,2023,4,0
2023-09-02,819,2,9,2023,5,1
2023-09-03,819,3,9,2023,6,1
2023-09-04,757,4,9,2023,0,0
2023-09-05,836,5,9,2023,1,0
2023-09-06,735,6,9,2023,2,0
2023-09-07,750,7,9,2023,3,0
2023-09-08,730,8,9,2023,4,0
2023-09-09,761,9,9,2023,5,1
2023-09-10,708,10,9,2023,6,1
2023-09-11,676,11,9,2023,0,0
2023-09-12,624,12,9,2023,1,0
2023-09-13,704,13,9,2023,2,0
2023-09-14,673,14,9,2023,3,0
2023-09-15,824,15,9,2023,4,0
2023-09-16,740,16,9,2023,5,1
2023-09-17,800,17,9,2023,6,1
2023-09-18,716,18,9,2023,0,0
2023-09-19,633,19,9,2023,1,0
2023-09-20,802,20,9,2023,2,0
2023-09-21,736,21,9,2023,3,0
2023-09-22,737,22,9,2023,4,0
2023-09-23,806,23,9,2023,5,1
2023-09-24,821,24,9,2023,6,1
2023-09-25,738,25,9,2023,0,0
2023-09-26,753,26,9,2023,1,0
2023-09-27,737,27,9,2023,2,0
2023-09-28,716,28,9,2023,3,0
2023-09-29,796,29,9,2023,4,0
2023-09-30,775,30,9,2023,5,1
2023-10-01,916,1,10,2023,6,1
2023-10-02,790,2,10,2023,0,0
2023-10-03,730,3,10,2023,1,0
2023-10-04,804,4,10,2023,2,0
2023-10-05,755,5,10,2023,3,0
2023-10-06,741,6,10,2023,4,0
2023-10-07,661,7,10,2023,5,1
2023-10-08,722,8,10,2023,6,1
2023-10-09,756,9,10,2023,0,0
2023-10-10,706,10,10,2023,1,0
2023-10-11,670,11,10,2023,2,0
2023-10-12,667,12,10,2023,3,0
2023-10-13,743,13,10,2023,4,0
2023-10-14,728,14,10,2023,5,1
2023-10-15,817,15,10,2023,6,1
2023-10-16,713,16,10,2023,0,0
2023-10-17,751,17,10,2023,1,0
2023-10-18,787,18,10,2023,2,0
2023-10-19,721,19,10,2023,3,0
2023-10-20,779,20,10,2023,4,0
2023-10-21,713,21,10,2023,5,1
2023-10-22,718,22,10,2023,6,1
2023-10-23,752,23,10,2023,0,0
2023-10-24,819,24,10,2023,1,0
2023-10-25,781,25,10,2023,2,0
2023-10-26,759,26,10,2023,3,0
2023-10-27,748,27,10,2023,4,0
2023-10-28,778,28,10,2023,5,1
2023-10-29,744,29,10,2023,6,1
2023-10-30,620,30,10,2023,0,0
2023-10-31,706,31,10,2023,1,0
2023-11-01,819,1,11,2023,2,0
2023-11-02,769,2,11,2023,3,0
2023-11-03,775,3,11,2023,4,0
2023-11-04,800,4,11,2023,5,1
2023-11-05,720,5,11,2023,6,1
2023-11-06,739,6,11,2023,0,0
2023-11-07,762,7,11,2023,1,0
2023-11-08,701,8,11,2023,2,0
2023-11-09,704,9,11,2023,3,0
2023-11-10,733,10,11,2023,4,0
2023-11-11,715,11,11,2023,5,1
2023-11-12,685,12,11,2023,6,1
2023-11-13,697,13,11,2023,0,0
2023-11-14,704,14,11,2023,1,0
2023-11-15,724,15,11,2023,2,0
2023-11-16,757,16,11,2023,3,0
2023-11-17,790,17,11,2023,4,0
2023-11-18,694,18,11,2023,5,1
2023-11-19,703,19,11,2023,6,1
2023-11-20,683,20,11,2023,0,0
2023-11-21,631,21,11,2023,1,0
2023-11-22,680,22,11,2023,2,0
2023-11-23,559,23,11,2023,3,0
2023-11-24,678,24,11,2023,4,0
2023-11-25,707,25,11,2023,5,1
2023-11-26,737,26,11,2023,6,1
2023-11-27,662,27,11,2023,0,0
2023-11-28,673,28,11,2023,1,0
2023-11-29,709,29,11,2023,2,0
2023-11-30,712,30,11,2023,3,0
2023-12-01,822,1,12,2023,4,0
2023-12-02,720,2,12,2023,5,1
2023-12-03,665,3,12,2023,6,1
2023-12-04,713,4,12,2023,0,0
2023-12-05,661,5,12,2023,1,0
2023-12-06,661,6,12,2023,2,0
2023-12-07,646,7,12,2023,3,0
2023-12-08,745,8,12,2023,4,0
2023-12-09,723,9,12,2023,5,1
2023-12-10,663,10,12,2023,6,1
2023-12-11,691,11,12,2023,0,0
2023-12-12,668,12,12,2023,1,0
2023-12-13,608,13,12,2023,2,0
2023-12-14,717,14,12,2023,3,0
2023-12-15,703,15,12,2023,4,0
2023-12-16,696,16,12,2023,5,1
2023-12-17,715,17,12,2023,6,1
2023-12-18,703,18,12,2023,0,0
2023-12-19,690,19,12,2023,1,0
2023-12-20,714,20,12,2023,2,0
2023-12-21,708,21,12,2023,3,0
2023-12-22,703,22,12,2023,4,0
2023-12-23,738,23,12,2023,5,1
2023-12-24,653,24,12,2023,6,1
2023-12-25,531,25,12,2023,0,0
2023-12-26,672,26,12,2023,1,0
2023-12-27,663,27,12,2023,2,0
2023-12-28,660,28,12,2023,3,0
2023-12-29,660,29,12,2023,4,0
2023-12-30,743,30,12,2023,5,1
2023-12-31,667,31,12,2023,6,1
2024-01-01,1005,1,1,2024,0,0
2024-01-02,655,2,1,2024,1,0
2024-01-03,676,3,1,2024,2,0
2024-01-04,692,4,1,2024,3,0
2024-01-05,680,5,1,2024,4,0
2024-01-06,638,6,1,2024,5,1
2024-01-07,644,7,1,2024,6,1
2024-01-08,657,8,1,2024,0,0
2024-01-09,547,9,1,2024,1,0
2024-01-10,681,10,1,2024,2,0
2024-01-11,640,11,1,2024,3,0
2024-01-12,554,12,1,2024,4,0
2024-01-13,539,13,1,2024,5,1
2024-01-14,399,14,1,2024,6,1
2024-01-15,499,15,1,2024,0,0
2024-01-16,491,16,1,2024,1,0
2024-01-17,565,17,1,2024,2,0
2024-01-18,595,18,1,2024,3,0
2024-01-19,581,19,1,2024,4,0
2024-01-20,558,20,1,2024,5,1
2024-01-21,541,21,1,2024,6,1
2024-01-22,601,22,1,2024,0,0
2024-01-23,641,23,1,2024,1,0
2024-01-24,628,24,1,2024,2,0
2024-01-25,701,25,1,2024,3,0
2024-01-26,714,26,1,2024,4,0
2024-01-27,675,27,1,2024,5,1
2024-01-28,711,28,1,2024,6,1
2024-01-29,684,29,1,2024,0,0
2024-01-30,726,30,1,2024,1,0
2024-01-31,703,31,1,2024,2,0
2024-02-01,779,1,2,2024,3,0
2024-02-02,694,2,2,2024,4,0
2024-02-03,655,3,2,2024,5,1
2024-02-04,682,4,2,2024,6,1
2024-02-05,724,5,2,2024,0,0
2024-02-06,698,6,2,2024,1,0
2024-02-07,722,7,2,2024,2,0
2024-02-08,708,8,2,2024,3,0
2024-02-09,745,9,2,2024,4,0
2024-02-10,708,10,2,2024,5,1
2024-02-11,645,11,2,2024,6,1
2024-02-12,667,12,2,2024,0,0
2024-02-13,655,13,2,2024,1,0
2024-02-14,688,14,2,2024,2,0
2024-02-15,658,15,2,2024,3,0
2024-02-16,705,16,2,2024,4,0
2024-02-17,655,17,2,2024,5,1
2024-02-18,681,18,2,2024,6,1
2024-02-19,673,19,2,2024,0,0
2024-02-20,669,20,2,2024,1,0
2024-02-21,682,21,2,2024,2,0
2024-02-22,683,22,2,2024,3,0
2024-02-23,642,23,2,2024,4,0
2024-02-24,651,24,2,2024,5,1
2024-02-25,702,25,2,2024,6,1
